Account,AcctName,PartyOrShortName,TransType,SourceKind,TransId,Line_ID,BaseRef,RefDate,DueDate,Debit,Credit,FCDebit,FCCredit,FCCurrency,OriginalSigned,OriginalFCSigned,ReconSignedToCutoff,ReconFCSignedToCutoff,OpenSignedAsOfCutoff,OpenFCSignedAsOfCutoff,SourceDocEntry,SourceDocNum,SourceCardCode,SourceCardName,SourceDocTotal,SourceCurrency,SourceExternalRef
2201001,SUNDRY CREDITORS - DOMESTIC,EMP010,18,Purchase Invoice,213548,0,263303818,2026-03-31T00:00:00,2026-03-31T00:00:00,0.0,580.0,0.0,0.0,,-580.0,0.0,0.0,0.0,-580.0,0.0,42427,263303818,EMP010,PANNEERSELVAM S (DRIVER),580.0,INR,31-03-26
2201001,SUNDRY CREDITORS - DOMESTIC,EMP010,18,Purchase Invoice,213550,0,263303820,2026-03-31T00:00:00,2026-03-31T00:00:00,0.0,14090.0,0.0,0.0,,-14090.0,0.0,0.0,0.0,-14090.0,0.0,42429,263303820,EMP010,PANNEERSELVAM S (DRIVER),14090.0,INR,31-03-26
2201001,SUNDRY CREDITORS - DOMESTIC,EMP012,46,Outgoing Payment / Supplier Advance,200041,1,252606088,2026-02-28T00:00:00,2026-02-28T00:00:00,5000.0,0.0,0.0,0.0,,5000.0,0.0,2335.0,0.0,2665.0,0.0,20081,252606088,EMP012,ANANTHAN (DRIVER),5000.0,INR,
2201001,SUNDRY CREDITORS - DOMESTIC,EMP012,18,Purchase Invoice,209920,0,263303713,2026-03-25T00:00:00,2026-04-20T00:00:00,0.0,895.0,0.0,0.0,,-895.0,0.0,0.0,0.0,-895.0,0.0,41803,263303713,EMP012,ANANTHAN (DRIVER),895.0,INR,21-03-26
2201001,SUNDRY CREDITORS - DOMESTIC,EMP012,46,Outgoing Payment / Supplier Advance,209264,1,252606614,2026-03-26T00:00:00,2026-03-26T00:00:00,5000.0,0.0,0.0,0.0,,5000.0,0.0,0.0,0.0,5000.0,0.0,21357,252606614,EMP012,ANANTHAN (DRIVER),5000.0,INR,
2201001,SUNDRY CREDITORS - DOMESTIC,EMP012,18,Purchase Invoice,209941,0,263303731,2026-03-27T00:00:00,2026-04-27T00:00:00,0.0,725.0,0.0,0.0,,-725.0,0.0,0.0,0.0,-725.0,0.0,41821,263303731,EMP012,ANANTHAN (DRIVER),725.0,INR,26-03-26
2201001,SUNDRY CREDITORS - DOMESTIC,EMP012,18,Purchase Invoice,213549,0,263303819,2026-03-31T00:00:00,2026-04-30T00:00:00,0.0,680.0,0.0,0.0,,-680.0,0.0,0.0,0.0,-680.0,0.0,42428,263303819,EMP012,ANANTHAN (DRIVER),680.0,INR,31-03-26
2201001,SUNDRY CREDITORS - DOMESTIC,EMP013,18,Purchase Invoice,205387,0,263303570,2026-03-18T00:00:00,2026-04-08T00:00:00,0.0,1528.0,0.0,0.0,,-1528.0,0.0,-1188.0,0.0,-340.0,0.0,40844,263303570,EMP013,DHARMESH,1528.0,INR,09-03-26
2201001,SUNDRY CREDITORS - DOMESTIC,EMP013,46,Outgoing Payment / Supplier Advance,207454,1,252606562,2026-03-23T00:00:00,2026-03-23T00:00:00,10000.0,0.0,0.0,0.0,,10000.0,0.0,0.0,0.0,10000.0,0.0,21237,252606562,EMP013,DHARMESH,10000.0,INR,
2201001,SUNDRY CREDITORS - DOMESTIC,EMP015,46,Outgoing Payment / Supplier Advance,203309,1,252606275,2026-03-12T00:00:00,2026-03-12T00:00:00,30000.0,0.0,0.0,0.0,,30000.0,0.0,19226.0,0.0,10774.0,0.0,20555,252606275,EMP015,ABI JUDES,30000.0,INR,
2201001,SUNDRY CREDITORS - DOMESTIC,EMP015,18,Purchase Invoice,216635,0,263303827,2026-03-31T00:00:00,2026-04-30T00:00:00,0.0,4385.0,0.0,0.0,,-4385.0,0.0,0.0,0.0,-4385.0,0.0,42875,263303827,EMP015,ABI JUDES,4385.0,INR,31-03-26
2201001,SUNDRY CREDITORS - DOMESTIC,V00002,18,Purchase Invoice,188282,0,263315184,2026-02-09T00:00:00,2026-04-06T00:00:00,0.0,21240.0,0.0,0.0,,-21240.0,0.0,0.0,0.0,-21240.0,0.0,38572,263315184,V00002,R.R.SCREENS,21240.0,INR,540/25-26
2201001,SUNDRY CREDITORS - DOMESTIC,V00002,18,Purchase Invoice,194422,0,263315438,2026-02-21T00:00:00,2026-04-13T00:00:00,0.0,1180.0,0.0,0.0,,-1180.0,0.0,0.0,0.0,-1180.0,0.0,39402,263315438,V00002,R.R.SCREENS,1180.0,INR,550/25-26
2201001,SUNDRY CREDITORS - DOMESTIC,V00002,18,Purchase Invoice,195622,0,263315471,2026-02-24T00:00:00,2026-04-21T00:00:00,0.0,29500.0,0.0,0.0,,-29500.0,0.0,0.0,0.0,-29500.0,0.0,39555,263315471,V00002,R.R.SCREENS,29500.0,INR,570/25-26
2201001,SUNDRY CREDITORS - DOMESTIC,V00002,18,Purchase Invoice,200708,0,263315662,2026-03-05T00:00:00,2026-04-27T00:00:00,0.0,14750.0,0.0,0.0,,-14750.0,0.0,0.0,0.0,-14750.0,0.0,40232,263315662,V00002,R.R.SCREENS,14750.0,INR,575/25-26
2201001,SUNDRY CREDITORS - DOMESTIC,V00002,18,Purchase Invoice,206039,0,263315874,2026-03-19T00:00:00,2026-05-11T00:00:00,0.0,7788.0,0.0,0.0,,-7788.0,0.0,0.0,0.0,-7788.0,0.0,40988,263315874,V00002,R.R.SCREENS,7788.0,INR,599/25-26
2201001,SUNDRY CREDITORS - DOMESTIC,V00002,18,Purchase Invoice,212503,0,263316202,2026-03-31T00:00:00,2026-05-18T00:00:00,0.0,1180.0,0.0,0.0,,-1180.0,0.0,0.0,0.0,-1180.0,0.0,42301,263316202,V00002,R.R.SCREENS,1180.0,INR,627/25-26
2201001,SUNDRY CREDITORS - DOMESTIC,V00004,18,Purchase Invoice,198412,0,263315612,2026-02-18T00:00:00,2026-03-23T00:00:00,0.0,220684.0,0.0,0.0,,-220684.0,0.0,-15930.0,0.0,-204754.0,0.0,40080,263315612,V00004,M K STEELS INDIA,220684.0,INR,133/25-26
2201001,SUNDRY CREDITORS - DOMESTIC,V00004,18,Purchase Invoice,202426,0,263315752,2026-03-11T00:00:00,2026-04-14T00:00:00,0.0,740170.0,0.0,0.0,,-740170.0,0.0,0.0,0.0,-740170.0,0.0,40549,263315752,V00004,M K STEELS INDIA,740170.0,INR,142/25-26
2201001,SUNDRY CREDITORS - DOMESTIC,V00009,18,Purchase Invoice,207849,0,263315978,2026-03-21T00:00:00,2026-04-16T00:00:00,0.0,17806.0,0.0,0.0,,-17806.0,0.0,0.0,0.0,-17806.0,0.0,41367,263315978,V00009,MAHAAN EQUIPMENTSS,17806.0,INR,ME-0232/25-26
2201001,SUNDRY CREDITORS - DOMESTIC,V00018,18,Purchase Invoice,176580,0,263304734,2026-01-12T00:00:00,2026-04-08T00:00:00,0.0,12490.0,0.0,0.0,,-12490.0,0.0,0.0,0.0,-12490.0,0.0,37227,263304734,V00018,AARKAY PACKAGING INDUSTRIES,12490.0,INR,25-26/2815
2201001,SUNDRY CREDITORS - DOMESTIC,V00018,18,Purchase Invoice,177661,0,263304760,2026-01-13T00:00:00,2026-04-09T00:00:00,0.0,114374.0,0.0,0.0,,-114374.0,0.0,0.0,0.0,-114374.0,0.0,37271,263304760,V00018,AARKAY PACKAGING INDUSTRIES,114374.0,INR,25-26/2827
2201001,SUNDRY CREDITORS - DOMESTIC,V00018,18,Purchase Invoice,177706,0,263304772,2026-01-13T00:00:00,2026-04-06T00:00:00,0.0,54319.0,0.0,0.0,,-54319.0,0.0,0.0,0.0,-54319.0,0.0,37284,263304772,V00018,AARKAY PACKAGING INDUSTRIES,54319.0,INR,25-26/2785
2201001,SUNDRY CREDITORS - DOMESTIC,V00018,18,Purchase Invoice,177947,0,263304797,2026-01-13T00:00:00,2026-04-09T00:00:00,0.0,9992.0,0.0,0.0,,-9992.0,0.0,0.0,0.0,-9992.0,0.0,37321,263304797,V00018,AARKAY PACKAGING INDUSTRIES,9992.0,INR,25-26/2826
2201001,SUNDRY CREDITORS - DOMESTIC,V00018,18,Purchase Invoice,177949,0,263304798,2026-01-13T00:00:00,2026-04-13T00:00:00,0.0,35130.0,0.0,0.0,,-35130.0,0.0,0.0,0.0,-35130.0,0.0,37322,263304798,V00018,AARKAY PACKAGING INDUSTRIES,35130.0,INR,25-26/2858
2201001,SUNDRY CREDITORS - DOMESTIC,V00018,18,Purchase Invoice,177988,0,263304808,2026-01-13T00:00:00,2026-04-13T00:00:00,0.0,10080.0,0.0,0.0,,-10080.0,0.0,0.0,0.0,-10080.0,0.0,37332,263304808,V00018,AARKAY PACKAGING INDUSTRIES,10080.0,INR,25-26/2859
2201001,SUNDRY CREDITORS - DOMESTIC,V00018,18,Purchase Invoice,179236,0,263304834,2026-01-21T00:00:00,2026-04-20T00:00:00,0.0,32865.0,0.0,0.0,,-32865.0,0.0,0.0,0.0,-32865.0,0.0,37405,263304834,V00018,AARKAY PACKAGING INDUSTRIES,32865.0,INR,25-26/2882
2201001,SUNDRY CREDITORS - DOMESTIC,V00018,18,Purchase Invoice,179312,0,263304835,2026-01-21T00:00:00,2026-04-20T00:00:00,0.0,65984.0,0.0,0.0,,-65984.0,0.0,0.0,0.0,-65984.0,0.0,37407,263304835,V00018,AARKAY PACKAGING INDUSTRIES,65984.0,INR,25-26/2883
2201001,SUNDRY CREDITORS - DOMESTIC,V00018,18,Purchase Invoice,179314,0,263304836,2026-01-21T00:00:00,2026-04-20T00:00:00,0.0,8347.0,0.0,0.0,,-8347.0,0.0,0.0,0.0,-8347.0,0.0,37408,263304836,V00018,AARKAY PACKAGING INDUSTRIES,8347.0,INR,25-26/2884
2201001,SUNDRY CREDITORS - DOMESTIC,V00018,18,Purchase Invoice,181623,0,263304877,2026-01-27T00:00:00,2026-04-23T00:00:00,0.0,60900.0,0.0,0.0,,-60900.0,0.0,0.0,0.0,-60900.0,0.0,37604,263304877,V00018,AARKAY PACKAGING INDUSTRIES,60900.0,INR,25-26/2928
2201001,SUNDRY CREDITORS - DOMESTIC,V00018,18,Purchase Invoice,181624,0,263304878,2026-01-27T00:00:00,2026-04-23T00:00:00,0.0,15288.0,0.0,0.0,,-15288.0,0.0,0.0,0.0,-15288.0,0.0,37605,263304878,V00018,AARKAY PACKAGING INDUSTRIES,15288.0,INR,25-26/2927
2201001,SUNDRY CREDITORS - DOMESTIC,V00018,18,Purchase Invoice,188266,0,263315177,2026-02-09T00:00:00,2026-05-07T00:00:00,0.0,42289.0,0.0,0.0,,-42289.0,0.0,0.0,0.0,-42289.0,0.0,38564,263315177,V00018,AARKAY PACKAGING INDUSTRIES,42289.0,INR,25-26/3019
2201001,SUNDRY CREDITORS - DOMESTIC,V00018,18,Purchase Invoice,188267,0,263315178,2026-02-09T00:00:00,2026-05-07T00:00:00,0.0,92043.0,0.0,0.0,,-92043.0,0.0,0.0,0.0,-92043.0,0.0,38565,263315178,V00018,AARKAY PACKAGING INDUSTRIES,92043.0,INR,25-26/3020
2201001,SUNDRY CREDITORS - DOMESTIC,V00018,18,Purchase Invoice,192087,0,263315354,2026-02-17T00:00:00,2026-05-15T00:00:00,0.0,3814.0,0.0,0.0,,-3814.0,0.0,-473.0,0.0,-3341.0,0.0,38950,263315354,V00018,AARKAY PACKAGING INDUSTRIES,3814.0,INR,25-26/3102
2201001,SUNDRY CREDITORS - DOMESTIC,V00018,18,Purchase Invoice,192103,0,263315355,2026-02-17T00:00:00,2026-05-15T00:00:00,0.0,29240.0,0.0,0.0,,-29240.0,0.0,-11813.0,0.0,-17427.0,0.0,38952,263315355,V00018,AARKAY PACKAGING INDUSTRIES,29240.0,INR,25-26/3101
2201001,SUNDRY CREDITORS - DOMESTIC,V00018,18,Purchase Invoice,195673,0,263315486,2026-02-24T00:00:00,2026-05-20T00:00:00,0.0,14947.0,0.0,0.0,,-14947.0,0.0,0.0,0.0,-14947.0,0.0,39576,263315486,V00018,AARKAY PACKAGING INDUSTRIES,14947.0,INR,25-26/3157
2201001,SUNDRY CREDITORS - DOMESTIC,V00018,18,Purchase Invoice,195677,0,263315487,2026-02-24T00:00:00,2026-05-21T00:00:00,0.0,22029.0,0.0,0.0,,-22029.0,0.0,0.0,0.0,-22029.0,0.0,39577,263315487,V00018,AARKAY PACKAGING INDUSTRIES,22029.0,INR,25-26/3163
2201001,SUNDRY CREDITORS - DOMESTIC,V00018,18,Purchase Invoice,195678,0,263315488,2026-02-24T00:00:00,2026-05-21T00:00:00,0.0,131103.0,0.0,0.0,,-131103.0,0.0,0.0,0.0,-131103.0,0.0,39578,263315488,V00018,AARKAY PACKAGING INDUSTRIES,131103.0,INR,25-26/3162
2201001,SUNDRY CREDITORS - DOMESTIC,V00018,18,Purchase Invoice,196404,0,263315530,2026-02-25T00:00:00,2026-05-14T00:00:00,0.0,105000.0,0.0,0.0,,-105000.0,0.0,0.0,0.0,-105000.0,0.0,39721,263315530,V00018,AARKAY PACKAGING INDUSTRIES,105000.0,INR,25-26/3077
2201001,SUNDRY CREDITORS - DOMESTIC,V00018,18,Purchase Invoice,197451,0,263315563,2026-02-27T00:00:00,2026-05-14T00:00:00,0.0,15839.0,0.0,0.0,,-15839.0,0.0,-135.0,0.0,-15704.0,0.0,39843,263315563,V00018,AARKAY PACKAGING INDUSTRIES,15839.0,INR,25-26/3076
2201001,SUNDRY CREDITORS - DOMESTIC,V00018,18,Purchase Invoice,202750,0,263315765,2026-03-12T00:00:00,2026-06-08T00:00:00,0.0,30450.0,0.0,0.0,,-30450.0,0.0,0.0,0.0,-30450.0,0.0,40574,263315765,V00018,AARKAY PACKAGING INDUSTRIES,30450.0,INR,25-26/3385
2201001,SUNDRY CREDITORS - DOMESTIC,V00018,18,Purchase Invoice,202757,0,263315766,2026-03-12T00:00:00,2026-06-08T00:00:00,0.0,126000.0,0.0,0.0,,-126000.0,0.0,0.0,0.0,-126000.0,0.0,40575,263315766,V00018,AARKAY PACKAGING INDUSTRIES,126000.0,INR,25-26/3386
2201001,SUNDRY CREDITORS - DOMESTIC,V00018,18,Purchase Invoice,208328,0,263316016,2026-03-24T00:00:00,2026-06-19T00:00:00,0.0,60900.0,0.0,0.0,,-60900.0,0.0,0.0,0.0,-60900.0,0.0,41543,263316016,V00018,AARKAY PACKAGING INDUSTRIES,60900.0,INR,25-26/3491
2201001,SUNDRY CREDITORS - DOMESTIC,V00018,18,Purchase Invoice,208329,0,263316017,2026-03-24T00:00:00,2026-06-19T00:00:00,0.0,58800.0,0.0,0.0,,-58800.0,0.0,0.0,0.0,-58800.0,0.0,41544,263316017,V00018,AARKAY PACKAGING INDUSTRIES,58800.0,INR,25-26/3492
2201001,SUNDRY CREDITORS - DOMESTIC,V00018,18,Purchase Invoice,208330,0,263316018,2026-03-24T00:00:00,2026-06-19T00:00:00,0.0,54600.0,0.0,0.0,,-54600.0,0.0,0.0,0.0,-54600.0,0.0,41545,263316018,V00018,AARKAY PACKAGING INDUSTRIES,54600.0,INR,25-26/3493
2201001,SUNDRY CREDITORS - DOMESTIC,V00018,18,Purchase Invoice,208331,0,263316019,2026-03-24T00:00:00,2026-06-19T00:00:00,0.0,64769.0,0.0,0.0,,-64769.0,0.0,0.0,0.0,-64769.0,0.0,41546,263316019,V00018,AARKAY PACKAGING INDUSTRIES,64769.0,INR,25-26/3494
2201001,SUNDRY CREDITORS - DOMESTIC,V00021,30,Manual Party Journal,44153,0,242517891,2024-12-23T00:00:00,2024-12-23T00:00:00,2454.28,0.0,0.0,0.0,,2454.28,0.0,0.0,0.0,2454.28,0.0,,,,,,,
2201001,SUNDRY CREDITORS - DOMESTIC,V00021,30,Manual Party Journal,44212,0,242517938,2024-12-23T00:00:00,2024-12-23T00:00:00,0.0,2454.28,0.0,0.0,,-2454.28,0.0,0.0,0.0,-2454.28,0.0,,,,,,,
2201001,SUNDRY CREDITORS - DOMESTIC,V00021,18,Purchase Invoice,142935,0,263303561,2025-10-29T00:00:00,2025-09-18T00:00:00,0.0,53740.0,0.0,0.0,,-53740.0,0.0,0.0,0.0,-53740.0,0.0,32848,263303561,V00021,Rishab Distributors,53740.0,INR,LLM/0303/2025-26
2201001,SUNDRY CREDITORS - DOMESTIC,V00021,30,Manual Party Journal,143234,0,252653705,2025-10-31T00:00:00,2025-10-31T00:00:00,53740.0,0.0,0.0,0.0,,53740.0,0.0,0.0,0.0,53740.0,0.0,,,,,,,
2201001,SUNDRY CREDITORS - DOMESTIC,V00021,18,Purchase Invoice,197344,0,263315562,2026-02-27T00:00:00,2025-12-18T00:00:00,0.0,108438.68,0.0,0.0,,-108438.68,0.0,0.0,0.0,-108438.68,0.0,39839,263315562,V00021,Rishab Distributors,108438.68,INR,LLM/0511/2025-26
2201001,SUNDRY CREDITORS - DOMESTIC,V00021,46,Outgoing Payment / Supplier Advance,199637,1,252606067,2026-02-28T00:00:00,2026-02-28T00:00:00,108438.68,0.0,0.0,0.0,,108438.68,0.0,0.0,0.0,108438.68,0.0,20033,252606067,V00021,Rishab Distributors,108438.68,INR,
2201001,SUNDRY CREDITORS - DOMESTIC,V00023,18,Purchase Invoice,210874,0,263316143,2026-03-29T00:00:00,2026-04-20T00:00:00,0.0,33555.0,0.0,0.0,,-33555.0,0.0,0.0,0.0,-33555.0,0.0,41975,263316143,V00023,TECH & TECH ENGINEERING,33555.0,INR,INV/25-26-00395
2201001,SUNDRY CREDITORS - DOMESTIC,V00024,18,Purchase Invoice,189499,0,263315240,2026-02-12T00:00:00,2026-03-30T00:00:00,0.0,9840.0,0.0,0.0,,-9840.0,0.0,0.0,0.0,-9840.0,0.0,38702,263315240,V00024,SRI KRISHNA ELECTRICAL AND HARDWARES,9840.0,INR,GST/1056/25-26
2201001,SUNDRY CREDITORS - DOMESTIC,V00024,18,Purchase Invoice,189500,0,263315241,2026-02-12T00:00:00,2026-03-30T00:00:00,0.0,8053.0,0.0,0.0,,-8053.0,0.0,0.0,0.0,-8053.0,0.0,38703,263315241,V00024,SRI KRISHNA ELECTRICAL AND HARDWARES,8053.0,INR,GST/1057/25-26
2201001,SUNDRY CREDITORS - DOMESTIC,V00024,18,Purchase Invoice,193273,0,263315388,2026-02-19T00:00:00,2026-03-30T00:00:00,0.0,11159.0,0.0,0.0,,-11159.0,0.0,0.0,0.0,-11159.0,0.0,39149,263315388,V00024,SRI KRISHNA ELECTRICAL AND HARDWARES,11159.0,INR,GST/1058/25-26
2201001,SUNDRY CREDITORS - DOMESTIC,V00024,18,Purchase Invoice,202748,0,263315763,2026-03-12T00:00:00,2026-05-06T00:00:00,0.0,15982.0,0.0,0.0,,-15982.0,0.0,0.0,0.0,-15982.0,0.0,40572,263315763,V00024,SRI KRISHNA ELECTRICAL AND HARDWARES,15982.0,INR,GST/1187/25-26
2201001,SUNDRY CREDITORS - DOMESTIC,V00024,18,Purchase Invoice,202749,0,263315764,2026-03-12T00:00:00,2026-05-06T00:00:00,0.0,19940.0,0.0,0.0,,-19940.0,0.0,0.0,0.0,-19940.0,0.0,40573,263315764,V00024,SRI KRISHNA ELECTRICAL AND HARDWARES,19940.0,INR,GST/1188/25-26
2201001,SUNDRY CREDITORS - DOMESTIC,V00024,18,Purchase Invoice,212513,0,263316205,2026-03-31T00:00:00,2026-05-26T00:00:00,0.0,9434.0,0.0,0.0,,-9434.0,0.0,0.0,0.0,-9434.0,0.0,42311,263316205,V00024,SRI KRISHNA ELECTRICAL AND HARDWARES,9434.0,INR,GST/1252/25-26
2201001,SUNDRY CREDITORS - DOMESTIC,V00039,18,Purchase Invoice,185230,0,263315050,2026-01-31T00:00:00,2026-03-23T00:00:00,0.0,17151.0,0.0,0.0,,-17151.0,0.0,0.0,0.0,-17151.0,0.0,38173,263315050,V00039,SARVODAYA ELECTRICALS,17151.0,INR,30058
2201001,SUNDRY CREDITORS - DOMESTIC,V00039,18,Purchase Invoice,195589,0,263315462,2026-02-24T00:00:00,2026-04-20T00:00:00,0.0,1251.0,0.0,0.0,,-1251.0,0.0,0.0,0.0,-1251.0,0.0,39544,263315462,V00039,SARVODAYA ELECTRICALS,1251.0,INR,30275
2201001,SUNDRY CREDITORS - DOMESTIC,V00039,18,Purchase Invoice,200691,0,263315655,2026-03-05T00:00:00,2026-04-29T00:00:00,0.0,2242.0,0.0,0.0,,-2242.0,0.0,0.0,0.0,-2242.0,0.0,40223,263315655,V00039,SARVODAYA ELECTRICALS,2242.0,INR,30404
2201001,SUNDRY CREDITORS - DOMESTIC,V00039,18,Purchase Invoice,205738,0,263315854,2026-03-19T00:00:00,2026-05-11T00:00:00,0.0,12980.0,0.0,0.0,,-12980.0,0.0,0.0,0.0,-12980.0,0.0,40910,263315854,V00039,SARVODAYA ELECTRICALS,12980.0,INR,30571
2201001,SUNDRY CREDITORS - DOMESTIC,V00039,18,Purchase Invoice,206977,0,263315925,2026-03-21T00:00:00,2026-05-01T00:00:00,0.0,2596.0,0.0,0.0,,-2596.0,0.0,0.0,0.0,-2596.0,0.0,41170,263315925,V00039,SARVODAYA ELECTRICALS,2596.0,INR,30423
2201001,SUNDRY CREDITORS - DOMESTIC,V00039,18,Purchase Invoice,211446,0,263316159,2026-03-29T00:00:00,2026-05-25T00:00:00,0.0,8307.0,0.0,0.0,,-8307.0,0.0,0.0,0.0,-8307.0,0.0,42096,263316159,V00039,SARVODAYA ELECTRICALS,8307.0,INR,30702
2201001,SUNDRY CREDITORS - DOMESTIC,V00039,18,Purchase Invoice,213556,0,263316236,2026-03-31T00:00:00,2026-05-29T00:00:00,0.0,2159.0,0.0,0.0,,-2159.0,0.0,0.0,0.0,-2159.0,0.0,42434,263316236,V00039,SARVODAYA ELECTRICALS,2159.0,INR,30782
2201001,SUNDRY CREDITORS - DOMESTIC,V00043,18,Purchase Invoice,200675,0,263315649,2026-03-05T00:00:00,2026-03-06T00:00:00,0.0,8850.0,0.0,0.0,,-8850.0,0.0,0.0,0.0,-8850.0,0.0,40216,263315649,V00043,KAMLESH ENTERPRISES,8850.0,INR,KE/25-26/549
2201001,SUNDRY CREDITORS - DOMESTIC,V00051,18,Purchase Invoice,189545,0,263315249,2026-02-12T00:00:00,2026-04-06T00:00:00,0.0,1010.0,0.0,0.0,,-1010.0,0.0,0.0,0.0,-1010.0,0.0,38714,263315249,V00051,F.M.TRADERS,1010.0,INR,FM/25-26/1618
2201001,SUNDRY CREDITORS - DOMESTIC,V00051,18,Purchase Invoice,189546,0,263315250,2026-02-12T00:00:00,2026-04-06T00:00:00,0.0,2133.0,0.0,0.0,,-2133.0,0.0,0.0,0.0,-2133.0,0.0,38715,263315250,V00051,F.M.TRADERS,2133.0,INR,FM/25-26/1617
2201001,SUNDRY CREDITORS - DOMESTIC,V00051,18,Purchase Invoice,198433,0,263315624,2026-02-27T00:00:00,2026-04-20T00:00:00,0.0,22035.0,0.0,0.0,,-22035.0,0.0,0.0,0.0,-22035.0,0.0,40092,263315624,V00051,F.M.TRADERS,22035.0,INR,FM/25-26/1697
2201001,SUNDRY CREDITORS - DOMESTIC,V00051,18,Purchase Invoice,200729,0,263315674,2026-03-05T00:00:00,2026-05-04T00:00:00,0.0,1549.0,0.0,0.0,,-1549.0,0.0,0.0,0.0,-1549.0,0.0,40248,263315674,V00051,F.M.TRADERS,1549.0,INR,FM/25-26/1746
2201001,SUNDRY CREDITORS - DOMESTIC,V00051,18,Purchase Invoice,202782,0,263315775,2026-03-12T00:00:00,2026-05-04T00:00:00,0.0,709.0,0.0,0.0,,-709.0,0.0,0.0,0.0,-709.0,0.0,40585,263315775,V00051,F.M.TRADERS,709.0,INR,FM/25-26/1745
2201001,SUNDRY CREDITORS - DOMESTIC,V00051,18,Purchase Invoice,204688,0,263315836,2026-03-16T00:00:00,2026-05-11T00:00:00,0.0,7363.0,0.0,0.0,,-7363.0,0.0,0.0,0.0,-7363.0,0.0,40821,263315836,V00051,F.M.TRADERS,7363.0,INR,FM/25-26/1773
2201001,SUNDRY CREDITORS - DOMESTIC,V00051,18,Purchase Invoice,205719,0,263315851,2026-03-19T00:00:00,2026-05-15T00:00:00,0.0,530.0,0.0,0.0,,-530.0,0.0,0.0,0.0,-530.0,0.0,40891,263315851,V00051,F.M.TRADERS,530.0,INR,FM/25-26/1798
2201001,SUNDRY CREDITORS - DOMESTIC,V00051,18,Purchase Invoice,209959,0,263316094,2026-03-24T00:00:00,2026-05-19T00:00:00,0.0,5822.0,0.0,0.0,,-5822.0,0.0,0.0,0.0,-5822.0,0.0,41839,263316094,V00051,F.M.TRADERS,5822.0,INR,FM/25-26/1827
2201001,SUNDRY CREDITORS - DOMESTIC,V00051,18,Purchase Invoice,210832,0,263316137,2026-03-29T00:00:00,2026-05-26T00:00:00,0.0,9930.0,0.0,0.0,,-9930.0,0.0,0.0,0.0,-9930.0,0.0,41961,263316137,V00051,F.M.TRADERS,9930.0,INR,FM/25-26/1852
2201001,SUNDRY CREDITORS - DOMESTIC,V00068,18,Purchase Invoice,200725,0,263315673,2026-03-05T00:00:00,2026-04-02T00:00:00,0.0,36674.0,0.0,0.0,,-36674.0,0.0,0.0,0.0,-36674.0,0.0,40245,263315673,V00068,SRI GANESH INDUSTRIES,36674.0,INR,GI/25-26/1228
2201001,SUNDRY CREDITORS - DOMESTIC,V00068,18,Purchase Invoice,201713,0,263315717,2026-03-09T00:00:00,2026-04-06T00:00:00,0.0,66788.0,0.0,0.0,,-66788.0,0.0,0.0,0.0,-66788.0,0.0,40420,263315717,V00068,SRI GANESH INDUSTRIES,66788.0,INR,GI/25-26/1236
2201001,SUNDRY CREDITORS - DOMESTIC,V00068,18,Purchase Invoice,202765,0,263315770,2026-03-12T00:00:00,2026-04-08T00:00:00,0.0,57584.0,0.0,0.0,,-57584.0,0.0,0.0,0.0,-57584.0,0.0,40580,263315770,V00068,SRI GANESH INDUSTRIES,57584.0,INR,GI/25-26/1249
2201001,SUNDRY CREDITORS - DOMESTIC,V00068,18,Purchase Invoice,202766,0,263315771,2026-03-12T00:00:00,2026-04-08T00:00:00,0.0,14160.0,0.0,0.0,,-14160.0,0.0,0.0,0.0,-14160.0,0.0,40581,263315771,V00068,SRI GANESH INDUSTRIES,14160.0,INR,GI/25-26/1250
2201001,SUNDRY CREDITORS - DOMESTIC,V00068,18,Purchase Invoice,206940,0,263315914,2026-03-21T00:00:00,2026-04-16T00:00:00,0.0,88590.0,0.0,0.0,,-88590.0,0.0,0.0,0.0,-88590.0,0.0,41152,263315914,V00068,SRI GANESH INDUSTRIES,88590.0,INR,GI/25-26/1288
2201001,SUNDRY CREDITORS - DOMESTIC,V00068,19,Purchase Credit Memo,207728,0,252600377,2026-03-24T00:00:00,2026-03-24T00:00:00,18320.0,0.0,0.0,0.0,,18320.0,0.0,0.0,0.0,18320.0,0.0,2680,252600377,V00068,SRI GANESH INDUSTRIES,18320.0,INR,24/03/2026
2201001,SUNDRY CREDITORS - DOMESTIC,V00068,18,Purchase Invoice,209985,0,263316116,2026-03-27T00:00:00,2026-04-22T00:00:00,0.0,56078.0,0.0,0.0,,-56078.0,0.0,0.0,0.0,-56078.0,0.0,41865,263316116,V00068,SRI GANESH INDUSTRIES,56078.0,INR,GI/25-26/1308
2201001,SUNDRY CREDITORS - DOMESTIC,V00069,18,Purchase Invoice,187776,0,263315145,2026-02-06T00:00:00,2026-03-30T00:00:00,0.0,425.0,0.0,0.0,,-425.0,0.0,0.0,0.0,-425.0,0.0,38509,263315145,V00069,AL-MOHAMMED ENTERPRISES,425.0,INR,AMME-4836/25-26
