ItemCode,Warehouse,InventoryAccount,InventoryAccountName,Qty,StockValue,ValuationRate,MovementRows
16000404,KLR-CON,1201004,CONSUMABLE MATERIAL,20.0,6619.47,330.9735,2
16000404,KLR-GEN,1201004,CONSUMABLE MATERIAL,6.0,1980.0,330.0,1
16000405,KLR-EXS,1201004,CONSUMABLE MATERIAL,4288.0,8576.0,2.0,1
16000405,KLR-GEN,1201004,CONSUMABLE MATERIAL,4846.0,9692.0,2.0,16
16000405,KLR-WIP,1201004,CONSUMABLE MATERIAL,2180.0,4360.0,2.0,19
16000406,KLR-EXS,1201004,CONSUMABLE MATERIAL,5000.0,5000.0,1.0,1
16000406,KLR-GEN,1201004,CONSUMABLE MATERIAL,4000.0,4000.0,1.0,21
16000406,KLR-WIP,1201004,CONSUMABLE MATERIAL,4050.0,4050.0,1.0,22
16000407,KLR-EXS,1201004,CONSUMABLE MATERIAL,1431.0,24613.2,17.2,2
16000407,KLR-GEN,1201004,CONSUMABLE MATERIAL,756.0,13003.2,17.2,7
16000408,KLR-GEN,1201004,CONSUMABLE MATERIAL,6190.0,76756.0,12.4,4
11000001,KLR-EXS,1201005,TRADING GOODS,360.0,3600.0,10.0,1
11000002,BAN-FG,1201005,TRADING GOODS,0.0,12258.0,,11
11000002,KER-FG,1201005,TRADING GOODS,64.0,32678.69,510.604531,29
11000002,KLR-EXS,1201005,TRADING GOODS,3.0,1965.99,655.33,9
11000002,KLR-SR,1201005,TRADING GOODS,11.0,7208.65,655.331818,6
11000002,VIJW-FG,1201005,TRADING GOODS,16.0,8869.41,554.338125,28
11000002,VIJW-GEN,1201005,TRADING GOODS,19.0,10532.43,554.338421,2
11000003,BAN-FG,1201005,TRADING GOODS,-32.0,0.0,0.0,16
11000003,KLR-EXS,1201005,TRADING GOODS,5.0,3562.17,712.434,1
11000003,KLR-FG,1201005,TRADING GOODS,58.0,41321.17,712.433966,108
11000003,KLR-SR,1201005,TRADING GOODS,11.0,10365.88,942.352727,6
11000003,VIJW-FG,1201005,TRADING GOODS,1.0,6070.67,6070.67,27
11000004,BAN-FG,1201005,TRADING GOODS,-8.0,14168.96,-1771.12,16
11000004,KER-FG,1201005,TRADING GOODS,-5.0,0.0,0.0,60
11000004,KER-SR,1201005,TRADING GOODS,5.0,2762.31,552.462,1
11000004,KLR-FG,1201005,TRADING GOODS,248.0,151053.0,609.084677,73
11000004,KLR-SR,1201005,TRADING GOODS,26.0,19868.48,764.172308,4
11000004,VIJW-FG,1201005,TRADING GOODS,-1.0,28318.34,-28318.34,22
11000004,VIJW-GEN,1201005,TRADING GOODS,6.0,3615.11,602.518333,2
11000030,KLR-EXS,1201005,TRADING GOODS,22.0,2807.43,127.610455,1
11000030,KLR-GEN,1201005,TRADING GOODS,58.0,5683.42,97.99,1
11000030,KLR-SR,1201005,TRADING GOODS,1.0,127.61,127.61,6
11000031,KLR-EXS,1201005,TRADING GOODS,37.0,8956.16,242.058378,1
11000032,KLR-EXS,1201005,TRADING GOODS,55.0,11875.38,215.916,1
11000033,KLR-EXS,1201005,TRADING GOODS,429.0,30973.25,72.198718,2
11000034,KLR-EXS,1201005,TRADING GOODS,262.0,30744.87,117.346832,1
11000034,KLR-GEN,1201005,TRADING GOODS,156.0,18227.04,116.84,2
11000034,KLR-SR,1201005,TRADING GOODS,58.0,6806.12,117.346897,7
11000035,KLR-EXS,1201005,TRADING GOODS,7.0,2544.1,363.442857,1
11000036,KLR-EXS,1201005,TRADING GOODS,12.0,4576.32,381.36,2
11000037,KLR-EXS,1201005,TRADING GOODS,7.0,3325.0,475.0,1
11000038,KLR-EXS,1201005,TRADING GOODS,7.0,4181.24,597.32,1
11000042,BAN-FG,1201005,TRADING GOODS,-8.0,0.0,0.0,27
11000042,KER-FG,1201005,TRADING GOODS,-20.0,0.0,0.0,34
11000042,KLR-EXS,1201005,TRADING GOODS,1.0,1798.84,1798.84,1
11000042,KLR-FG,1201005,TRADING GOODS,19.0,34178.03,1798.843684,133
11000042,KLR-SER,1201005,TRADING GOODS,1.0,2244.1,2244.1,5
11000042,KLR-SR,1201005,TRADING GOODS,9.0,20944.9,2327.211111,11
11000042,VIJW-GEN,1201005,TRADING GOODS,4.0,5277.16,1319.29,1
11000044,BAN-FG,1201005,TRADING GOODS,-4.0,4274.64,-1068.66,29
11000044,KER-FG,1201005,TRADING GOODS,-16.0,0.0,0.0,21
11000044,KER-GEN,1201005,TRADING GOODS,4.0,3777.78,944.445,1
11000044,KLR-EXS,1201005,TRADING GOODS,16.0,17098.53,1068.658125,4
11000044,KLR-FG,1201005,TRADING GOODS,66.0,70531.42,1068.657879,168
11000044,KLR-SR,1201005,TRADING GOODS,8.0,12455.03,1556.87875,13
11000044,VIJW-GEN,1201005,TRADING GOODS,4.0,4154.72,1038.68,1
11000045,KLR-EXS,1201005,TRADING GOODS,6282.0,360712.44,57.42,2
11000046,BAN-FG,1201005,TRADING GOODS,-4.0,10246.24,-2561.56,25
11000046,KER-FG,1201005,TRADING GOODS,-16.0,0.0,0.0,33
11000046,KLR-EXS,1201005,TRADING GOODS,33.0,46459.3,1407.857576,8
11000046,KLR-FG,1201005,TRADING GOODS,1.0,1280.78,1280.78,202
11000046,KLR-SR,1201005,TRADING GOODS,-1.0,-1761.8,1761.8,12
11000046,VIJW-FG,1201005,TRADING GOODS,-4.0,0.0,0.0,10
11000046,VIJW-GEN,1201005,TRADING GOODS,8.0,9203.2,1150.4,1
11000047,KLR-EXS,1201005,TRADING GOODS,3461.0,190597.27,55.07,2
11000048,BAN-FG,1201005,TRADING GOODS,-12.0,0.0,0.0,27
11000048,BAN-GEN,1201005,TRADING GOODS,6.0,8173.87,1362.311667,2
11000048,KER-FG,1201005,TRADING GOODS,-4.0,10882.8,-2720.7,32
11000048,KLR-FG,1201005,TRADING GOODS,53.0,76308.33,1439.779811,153
11000048,KLR-SER,1201005,TRADING GOODS,1.0,1897.32,1897.32,3
11000048,KLR-SR,1201005,TRADING GOODS,2.0,3906.0,1953.0,7
11000048,VIJW-GEN,1201005,TRADING GOODS,6.0,8190.23,1365.038333,1
11000049,KLR-EXS,1201005,TRADING GOODS,67.0,13973.0,208.552239,1
11000050,KLR-EXS,1201005,TRADING GOODS,78.0,15287.62,195.995128,1
11000051,BAN-FG,1201005,TRADING GOODS,40.0,11429.2,285.73,3
11000051,KER-FG,1201005,TRADING GOODS,80.0,22858.4,285.73,4
11000051,KLR-EXS,1201005,TRADING GOODS,25.0,7338.02,293.5208,5
11000051,KLR-FG,1201005,TRADING GOODS,136.0,39918.84,293.520882,19
11000051,KLR-SR,1201005,TRADING GOODS,12.0,6558.36,546.53,5
11000051,VIJW-FG,1201005,TRADING GOODS,134.0,40119.17,299.396791,8
11000052,KER-FG,1201005,TRADING GOODS,-30.0,6325.68,-210.856,105
11000052,KLR-EXS,1201005,TRADING GOODS,70.0,25919.42,370.277429,3
11000052,KLR-FG,1201005,TRADING GOODS,-16.0,0.0,0.0,80
11000052,KLR-SER,1201005,TRADING GOODS,1.0,548.87,548.87,2
11000052,VIJW-FG,1201005,TRADING GOODS,48.0,16292.34,339.42375,13
11000052,VIJW-GEN,1201005,TRADING GOODS,6.0,2036.54,339.423333,2
11000053,BAN-FG,1201005,TRADING GOODS,24.0,6516.0,271.5,5
11000053,KLR-EXS,1201005,TRADING GOODS,13.0,8819.1,678.392308,3
11000053,KLR-FG,1201005,TRADING GOODS,3.0,1276.65,425.55,83
11000053,KLR-SER,1201005,TRADING GOODS,7.0,4748.74,678.391429,6
11000053,KLR-SR,1201005,TRADING GOODS,19.0,11658.05,613.581579,7
11000053,VIJW-FG,1201005,TRADING GOODS,6.0,3416.9,569.483333,24
11000053,VIJW-GEN,1201005,TRADING GOODS,25.0,14237.1,569.484,2
11000054,KER-FG,1201005,TRADING GOODS,-52.0,0.0,0.0,81
11000054,KLR-FG,1201005,TRADING GOODS,-7.0,467.85,-66.835714,97
11000054,KLR-SER,1201005,TRADING GOODS,-8.0,0.0,0.0,5
11000054,KLR-SR,1201005,TRADING GOODS,1.0,686.69,686.69,8
11000054,VIJW-FG,1201005,TRADING GOODS,13.0,6019.92,463.070769,18
11000054,VIJW-GEN,1201005,TRADING GOODS,3.0,1389.21,463.07,2
11000056,BAN-FG,1201005,TRADING GOODS,4.0,2052.11,513.0275,16
11000056,KER-FG,1201005,TRADING GOODS,-56.0,0.0,0.0,53
11000056,KLR-EXS,1201005,TRADING GOODS,246.0,123000.0,500.0,9
11000056,KLR-GEN,1201005,TRADING GOODS,4.0,2000.0,500.0,9
11000056,KLR-SER,1201005,TRADING GOODS,1.0,756.04,756.04,1
11000056,KLR-SR,1201005,TRADING GOODS,3.0,2161.62,720.54,4
11000056,VIJW-GEN,1201005,TRADING GOODS,21.0,12909.15,614.721429,1
11000057,KER-FG,1201005,TRADING GOODS,-80.0,0.0,0.0,67
11000057,KLR-EXS,1201005,TRADING GOODS,166.0,87422.5,526.641566,6
11000057,KLR-FG,1201005,TRADING GOODS,-17.0,-591.25,34.779412,154
11000057,KLR-SR,1201005,TRADING GOODS,1.0,855.59,855.59,9
11000058,BAN-FG,1201005,TRADING GOODS,8.0,17235.84,2154.48,21
11000058,KER-FG,1201005,TRADING GOODS,-72.0,0.0,0.0,69
11000058,KLR-FG,1201005,TRADING GOODS,73.0,56247.58,770.514795,203
11000058,KLR-SER,1201005,TRADING GOODS,-8.0,0.0,0.0,4
11000058,KLR-SR,1201005,TRADING GOODS,3.0,2752.41,917.47,11
11000059,BAN-FG,1201005,TRADING GOODS,2.0,1454.34,727.17,20
11000059,KER-FG,1201005,TRADING GOODS,-152.0,0.0,0.0,72
11000059,KLR-EXS,1201005,TRADING GOODS,1.0,727.17,727.17,3
11000059,KLR-FG,1201005,TRADING GOODS,-9.0,-727.17,80.796667,161
11000059,KLR-SER,1201005,TRADING GOODS,-8.0,0.0,0.0,2
11000059,KLR-SR,1201005,TRADING GOODS,1.0,1038.54,1038.54,8
11000060,BAN-FG,1201005,TRADING GOODS,0.0,13291.2,,20
11000060,KER-FG,1201005,TRADING GOODS,-64.0,0.0,0.0,39
11000060,KLR-EXS,1201005,TRADING GOODS,26.0,26930.98,1035.806923,7
11000060,VIJW-GEN,1201005,TRADING GOODS,1.0,830.55,830.55,1
11000061,BAN-FG,1201005,TRADING GOODS,12.0,12980.32,1081.693333,18
11000061,KER-FG,1201005,TRADING GOODS,-48.0,0.0,0.0,55
11000061,KLR-EXS,1201005,TRADING GOODS,9.0,7762.5,862.5,7
11000061,VIJW-GEN,1201005,TRADING GOODS,18.0,17859.6,992.2,1
11000062,BAN-FG,1201005,TRADING GOODS,8.0,10353.12,1294.14,16
11000062,KER-FG,1201005,TRADING GOODS,-8.0,10353.12,-1294.14,39
11000062,KLR-FG,1201005,TRADING GOODS,-372.0,0.0,0.0,95
11000062,VIJW-FG,1201005,TRADING GOODS,7.0,7362.78,1051.825714,36
11000062,VIJW-GEN,1201005,TRADING GOODS,7.0,7362.77,1051.824286,2
11000063,KER-FG,1201005,TRADING GOODS,120.0,44850.0,373.75,6
11000063,KLR-FG,1201005,TRADING GOODS,243.0,102295.45,420.96893,36
11000063,VIJW-FG,1201005,TRADING GOODS,46.0,27468.57,597.142826,9
11000063,VIJW-GEN,1201005,TRADING GOODS,8.0,4777.14,597.1425,2
11000064,KER-FG,1201005,TRADING GOODS,-24.0,0.0,0.0,62
11000064,KLR-FG,1201005,TRADING GOODS,45.0,19486.35,433.03,64
11000064,KLR-GEN,1201005,TRADING GOODS,15.0,6210.0,414.0,6
11000064,KLR-SER,1201005,TRADING GOODS,8.0,5122.8,640.35,2
11000064,KLR-SR,1201005,TRADING GOODS,18.0,10853.55,602.975,5
11000064,VIJW-FG,1201005,TRADING GOODS,2.0,5765.6,2882.8,15
11000064,VIJW-GEN,1201005,TRADING GOODS,28.0,16143.68,576.56,2
11000065,BAN-FG,1201005,TRADING GOODS,8.0,6050.99,756.37375,7
11000065,KER-FG,1201005,TRADING GOODS,-32.0,0.0,0.0,77
11000065,KLR-FG,1201005,TRADING GOODS,252.0,141541.4,561.672222,70
11000065,KLR-SR,1201005,TRADING GOODS,18.0,13802.4,766.8,7
11000065,VIJW-FG,1201005,TRADING GOODS,38.0,23747.96,624.946316,12
11000065,VIJW-GEN,1201005,TRADING GOODS,26.0,16248.61,624.946538,2
11000066,KER-FG,1201005,TRADING GOODS,-8.0,0.0,0.0,17
11000066,KLR-EXS,1201005,TRADING GOODS,96.0,79618.98,829.364375,3
11000066,KLR-FG,1201005,TRADING GOODS,130.0,98101.95,754.630385,34
11000066,KLR-GEN,1201005,TRADING GOODS,17.0,11817.55,695.15,15
11000066,KLR-SR,1201005,TRADING GOODS,10.0,9336.1,933.61,2
11000066,VIJW-FG,1201005,TRADING GOODS,54.0,38541.66,713.734444,8
11000067,KER-FG,1201005,TRADING GOODS,0.0,13620.8,,3
11000067,KLR-EXS,1201005,TRADING GOODS,160.0,53083.58,331.772375,3
11000067,KLR-FG,1201005,TRADING GOODS,-8.0,0.0,0.0,26
11000067,KLR-SER,1201005,TRADING GOODS,-8.0,0.0,0.0,2
11000067,VIJW-GEN,1201005,TRADING GOODS,2.0,1065.87,532.935,1
11000068,KER-FG,1201005,TRADING GOODS,0.0,15402.8,,3
11000068,KLR-EXS,1201005,TRADING GOODS,93.0,37091.19,398.83,1
11000068,KLR-FG,1201005,TRADING GOODS,39.0,18098.22,464.056923,31
11000068,KLR-GEN,1201005,TRADING GOODS,53.0,21137.99,398.83,7
11000068,KLR-SER,1201005,TRADING GOODS,16.0,10028.84,626.8025,3
11000069,KER-FG,1201005,TRADING GOODS,-34.0,0.0,0.0,4
11000069,KLR-FG,1201005,TRADING GOODS,19.0,17459.95,918.944737,32
11000069,KLR-SER,1201005,TRADING GOODS,-8.0,0.0,0.0,2
11000069,KLR-SR,1201005,TRADING GOODS,4.0,2934.08,733.52,4
11000069,VIJW-GEN,1201005,TRADING GOODS,3.0,2204.29,734.763333,1
11000070,KER-FG,1201005,TRADING GOODS,-40.0,0.0,0.0,4
11000070,KLR-EXS,1201005,TRADING GOODS,372.0,187292.63,503.474812,7
11000070,KLR-FG,1201005,TRADING GOODS,-8.0,0.0,0.0,32
11000070,KLR-SER,1201005,TRADING GOODS,-8.0,0.0,0.0,2
11000070,VIJW-GEN,1201005,TRADING GOODS,3.0,2497.5,832.5,1
11000071,BAN-FG,1201005,TRADING GOODS,24.0,10654.56,443.94,5
11000071,KER-FG,1201005,TRADING GOODS,61.0,27080.34,443.94,13
11000071,KLR-EXS,1201005,TRADING GOODS,136.0,39182.01,288.103015,2
11000071,KLR-FG,1201005,TRADING GOODS,78.0,25924.72,332.368205,23
11000071,KLR-SER,1201005,TRADING GOODS,19.0,8467.6,445.663158,5
11000071,KLR-SR,1201005,TRADING GOODS,7.0,3258.22,465.46,2
11000071,VIJW-GEN,1201005,TRADING GOODS,14.0,6052.78,432.341429,1
11000072,BAN-FG,1201005,TRADING GOODS,14.0,6037.34,431.238571,16
11000072,KER-FG,1201005,TRADING GOODS,63.0,33561.36,532.72,15
11000072,KLR-EXS,1201005,TRADING GOODS,37.0,13825.54,373.663243,1
11000072,KLR-FG,1201005,TRADING GOODS,44.0,19430.5,441.602273,35
11000072,KLR-GEN,1201005,TRADING GOODS,20.0,6350.0,317.5,11
11000072,KLR-SR,1201005,TRADING GOODS,7.0,3917.41,559.63,6
11000072,VIJW-GEN,1201005,TRADING GOODS,52.0,22784.79,438.169038,1
11000073,BAN-FG,1201005,TRADING GOODS,16.0,9717.82,607.36375,11
11000073,KER-FG,1201005,TRADING GOODS,53.0,23386.25,441.25,15
11000073,KLR-FG,1201005,TRADING GOODS,172.0,126459.88,735.23186,46
11000073,KLR-SR,1201005,TRADING GOODS,12.0,7942.44,661.87,6
11000073,VIJW-GEN,1201005,TRADING GOODS,76.0,46595.49,613.098553,1
11000074,BAN-FG,1201005,TRADING GOODS,8.0,6225.95,778.24375,8
11000074,KLR-FG,1201005,TRADING GOODS,45.0,45243.88,1005.419556,66
11000074,KLR-SR,1201005,TRADING GOODS,12.0,9847.32,820.61,6
11000074,VIJW-FG,1201005,TRADING GOODS,3.0,1590.53,530.176667,36
11000074,VIJW-GEN,1201005,TRADING GOODS,1.0,530.18,530.18,2
11000075,KER-FG,1201005,TRADING GOODS,-16.0,0.0,0.0,7
11000075,KLR-EXS,1201005,TRADING GOODS,151.0,105371.38,697.823709,3
11000075,KLR-FG,1201005,TRADING GOODS,0.0,6094.28,,64
11000075,KLR-GEN,1201005,TRADING GOODS,23.0,16049.94,697.823478,13
11000075,KLR-SER,1201005,TRADING GOODS,8.0,7350.56,918.82,1
11000075,KLR-SR,1201005,TRADING GOODS,16.0,15047.47,940.466875,6
11000076,BAN-FG,1201005,TRADING GOODS,24.0,18035.76,751.49,10
11000076,KER-FG,1201005,TRADING GOODS,-16.0,0.0,0.0,7
11000076,KLR-EXS,1201005,TRADING GOODS,10.0,8006.66,800.666,5
11000076,KLR-FG,1201005,TRADING GOODS,88.0,76863.95,873.453977,57
11000076,KLR-GEN,1201005,TRADING GOODS,10.0,7650.0,765.0,13
11000076,KLR-SER,1201005,TRADING GOODS,8.0,8243.76,1030.47,1
11000076,KLR-SR,1201005,TRADING GOODS,10.0,10406.06,1040.606,2
11000076,VIJW-GEN,1201005,TRADING GOODS,9.0,8047.4,894.155556,1
11000077,BAN-FG,1201005,TRADING GOODS,12.0,1887.24,157.27,6
11000077,KER-FG,1201005,TRADING GOODS,0.0,3747.36,,24
11000077,KER-SR,1201005,TRADING GOODS,12.0,2344.75,195.395833,3
11000077,KLR-EXS,1201005,TRADING GOODS,159.0,26485.88,166.577862,6
11000077,KLR-FG,1201005,TRADING GOODS,24.0,3745.9,156.079167,186
11000077,VIJW-FG,1201005,TRADING GOODS,-56.0,0.0,0.0,18
11000077,VIJW-GEN,1201005,TRADING GOODS,25.0,3889.98,155.5992,1
11000078,BAN-GEN,1201005,TRADING GOODS,1.0,49.77,49.77,1
11000078,KER-FG,1201005,TRADING GOODS,-50.0,0.0,0.0,28
11000078,KLR-EXS,1201005,TRADING GOODS,684.0,32404.19,47.374547,1
11000078,KLR-GEN,1201005,TRADING GOODS,110.0,5211.2,47.374545,13
11000078,KLR-SER,1201005,TRADING GOODS,28.0,1953.0,69.75,2
11000078,KLR-SR,1201005,TRADING GOODS,157.0,11597.28,73.868025,22
11000078,KLR-WIP,1201005,TRADING GOODS,1800.0,85274.19,47.37455,1
11000078,VIJW-FG,1201005,TRADING GOODS,-100.0,0.0,0.0,10
11000078,VIJW-GEN,1201005,TRADING GOODS,129.0,9445.85,73.223643,1
11000079,BAN-FG,1201005,TRADING GOODS,8.0,1168.72,146.09,7
11000079,KER-FG,1201005,TRADING GOODS,-72.0,0.0,0.0,40
11000079,KER-GEN,1201005,TRADING GOODS,7.0,1044.87,149.267143,1
11000079,KER-SR,1201005,TRADING GOODS,20.0,3549.47,177.4735,3
11000079,KLR-EXS,1201005,TRADING GOODS,123.0,25795.77,209.721707,3
11000079,VIJW-FG,1201005,TRADING GOODS,-24.0,0.0,0.0,22
11000079,VIJW-GEN,1201005,TRADING GOODS,53.0,7151.63,134.936415,1
11000090,KLR-EXS,1201005,TRADING GOODS,110.0,23509.68,213.724364,2
11000166,KLR-EXS,1201005,TRADING GOODS,724.0,724.0,1.0,1
11000167,KLR-GEN,1201005,TRADING GOODS,1000.0,152550.0,152.55,1
11000168,KLR-EXS,1201005,TRADING GOODS,3.0,290.23,96.743333,1
11000168,VIJW-GEN,1201005,TRADING GOODS,14.0,1250.9,89.35,1
11000169,BAN-FG,1201005,TRADING GOODS,-4860.0,42107.99,-8.664195,65
11000169,BAN-GEN,1201005,TRADING GOODS,948.0,35069.84,36.993502,1
11000169,KER-GEN,1201005,TRADING GOODS,680.0,25534.0,37.55,1
11000169,KLR-FG,1201005,TRADING GOODS,1726.0,115261.96,66.779815,216
11000169,KLR-SER,1201005,TRADING GOODS,279.0,13143.69,47.11,25
11000169,KLR-SR,1201005,TRADING GOODS,220.0,10537.08,47.895818,29
11000169,VIJW-GEN,1201005,TRADING GOODS,1603.0,59107.46,36.873026,2
11000171,KLR-FG,1201005,TRADING GOODS,513.0,41553.0,81.0,1
11000171,KLR-GEN,1201005,TRADING GOODS,399.0,29845.2,74.8,1
11000171,KLR-SR,1201005,TRADING GOODS,868.0,68454.89,78.865081,10
11000172,KLR-FG,1201005,TRADING GOODS,213.0,33867.0,159.0,1
11000172,KLR-GEN,1201005,TRADING GOODS,170.0,27121.8,159.54,1
11000172,KLR-SR,1201005,TRADING GOODS,777.0,113715.73,146.352291,9
11000173,KLR-EXS,1201005,TRADING GOODS,8.0,2315.2,289.4,1
11000174,KLR-FG,1201005,TRADING GOODS,564.0,85728.0,152.0,3
11000174,KLR-GEN,1201005,TRADING GOODS,65.0,12309.85,189.382308,4
11000174,KLR-SER,1201005,TRADING GOODS,2.0,287.5,143.75,1
11000174,KLR-SR,1201005,TRADING GOODS,37.0,5805.84,156.914595,5
11000175,KLR-EXS,1201005,TRADING GOODS,16.0,5361.12,335.07,2
11000175,VIJW-FG,1201005,TRADING GOODS,8.0,3766.72,470.84,3
11000176,KLR-EXS,1201005,TRADING GOODS,138.0,8243.48,59.735362,3
11000177,KLR-EXS,1201005,TRADING GOODS,533.0,30006.9,56.298124,4
11000178,KLR-EXS,1201005,TRADING GOODS,30.0,1756.08,58.536,2
11000179,KLR-FG,1201005,TRADING GOODS,12.0,578.52,48.21,1
11000179,KLR-GEN,1201005,TRADING GOODS,9.0,491.94,54.66,1
11000179,KLR-SR,1201005,TRADING GOODS,102.0,4508.06,44.196667,4
11000180,KLR-EXS,1201005,TRADING GOODS,103.0,4952.12,48.078835,2
11000181,KLR-EXS,1201005,TRADING GOODS,24.0,1694.64,70.61,2
11000182,KLR-EXS,1201005,TRADING GOODS,113.0,17487.61,154.757611,2
11000183,KLR-FG,1201005,TRADING GOODS,360.0,63457.2,176.27,1
11000183,KLR-GEN,1201005,TRADING GOODS,139.0,21684.0,156.0,2
11000183,KLR-SR,1201005,TRADING GOODS,330.0,44619.42,135.210364,5
11000184,KLR-EXS,1201005,TRADING GOODS,86.0,80162.32,932.12,1
11000185,KLR-EXS,1201005,TRADING GOODS,28.0,31630.48,1129.66,1
11000185,KLR-GEN,1201005,TRADING GOODS,24.0,27111.84,1129.66,7
11000186,KLR-EXS,1201005,TRADING GOODS,167.0,46726.6,279.8,1
11000187,KLR-FG,1201005,TRADING GOODS,411.0,78874.09,191.907762,5
11000187,KLR-SR,1201005,TRADING GOODS,9.0,1715.25,190.583333,2
11000188,KLR-EXS,1201005,TRADING GOODS,5.0,10381.35,2076.27,1
11000189,KLR-EXS,1201005,TRADING GOODS,24.0,1448.16,60.34,1
11000189,KLR-GEN,1201005,TRADING GOODS,174.0,10499.16,60.34,3
11000189,KLR-SR,1201005,TRADING GOODS,317.0,28157.72,88.825615,7
11000190,KLR-EXS,1201005,TRADING GOODS,174.0,21459.06,123.327931,3
11000191,KLR-EXS,1201005,TRADING GOODS,39.0,2701.14,69.26,1
11000192,KLR-EXS,1201005,TRADING GOODS,175.0,13332.06,76.1832,2
11000193,KLR-EXS,1201005,TRADING GOODS,149.0,14458.96,97.04,2
11000194,KLR-GEN,1201005,TRADING GOODS,4.0,200.0,50.0,1
11000195,KLR-GEN,1201005,TRADING GOODS,4.0,200.0,50.0,1
11000196,KLR-EXS,1201005,TRADING GOODS,3.0,179.76,59.92,1
11000197,KLR-FG,1201005,TRADING GOODS,55.0,4954.4,90.08,1
11000197,KLR-GEN,1201005,TRADING GOODS,6.0,540.48,90.08,1
11000198,KLR-FG,1201005,TRADING GOODS,517.0,57904.0,112.0,3
11000198,KLR-SER,1201005,TRADING GOODS,127.0,14130.12,111.260787,3
11000198,KLR-SR,1201005,TRADING GOODS,411.0,54110.2,131.654988,12
11000199,KLR-FG,1201005,TRADING GOODS,125.0,9125.0,73.0,1
11000199,KLR-GEN,1201005,TRADING GOODS,22.0,1730.3,78.65,2
11000199,KLR-SER,1201005,TRADING GOODS,55.0,4015.0,73.0,1
11000199,KLR-SR,1201005,TRADING GOODS,21.0,1520.73,72.415714,7
11000199,VIJW-GEN,1201005,TRADING GOODS,2.0,152.0,76.0,1
11000200,KLR-EXS,1201005,TRADING GOODS,133.0,23541.0,177.0,1
11000200,KLR-GEN,1201005,TRADING GOODS,19.0,3363.0,177.0,2
11000200,KLR-SR,1201005,TRADING GOODS,20.0,1491.76,74.588,6
11000201,KLR-FG,1201005,TRADING GOODS,205.0,8815.0,43.0,1
11000201,KLR-GEN,1201005,TRADING GOODS,69.0,2967.0,43.0,1
11000202,KLR-EXS,1201005,TRADING GOODS,1274.0,70070.0,55.0,1
11000203,KLR-SR,1201005,TRADING GOODS,35.0,38220.0,1092.0,1
11000203,KLR-WIP,1201005,TRADING GOODS,819.0,327600.0,400.0,1
11000204,KLR-WIP,1201005,TRADING GOODS,3079.0,1308575.0,425.0,1
11000205,KLR-EXS,1201005,TRADING GOODS,1694.0,93170.0,55.0,1
11000206,KLR-EXS,1201005,TRADING GOODS,1049.0,36715.0,35.0,1
11000207,KLR-EXS,1201005,TRADING GOODS,1191.0,65505.0,55.0,1
11000208,KLR-EXS,1201005,TRADING GOODS,1087.0,59785.0,55.0,1
11000209,KER-FG,1201005,TRADING GOODS,2.0,1286.08,643.04,13
11000209,KLR-EXS,1201005,TRADING GOODS,120.0,57396.48,478.304,3
11000211,KLR-EXS,1201005,TRADING GOODS,6.0,4049.07,674.845,1
11000213,KLR-FG,1201005,TRADING GOODS,23.0,3504.74,152.38,1
11000213,KLR-SR,1201005,TRADING GOODS,80.0,12190.4,152.38,1
11000214,KLR-EXS,1201005,TRADING GOODS,17.0,4130.47,242.968824,1
11000214,KLR-SR,1201005,TRADING GOODS,15.0,3644.53,242.968667,3
11000215,KLR-EXS,1201005,TRADING GOODS,417.0,54123.56,129.79271,2
11000215,KLR-FG,1201005,TRADING GOODS,71.0,6740.74,94.94,2
11000216,KER-GEN,1201005,TRADING GOODS,70.0,4769.1,68.13,1
11000219,KLR-EXS,1201005,TRADING GOODS,83.185,12061.96,145.001623,1
11000223,KLR-EXS,1201005,TRADING GOODS,4.0,7364.0,1841.0,1
11000224,KLR-EXS,1201005,TRADING GOODS,4.0,8588.0,2147.0,1
11000225,KLR-EXS,1201005,TRADING GOODS,4.0,9924.0,2481.0,1
11000226,KLR-EXS,1201005,TRADING GOODS,4.0,7364.0,1841.0,1
11000227,KLR-EXS,1201005,TRADING GOODS,4.0,8588.0,2147.0,1
11000229,KLR-EXS,1201005,TRADING GOODS,8.0,17800.0,2225.0,1
11000230,KLR-EXS,1201005,TRADING GOODS,10.0,22250.0,2225.0,1
11000232,KLR-EXS,1201005,TRADING GOODS,5.0,7930.0,1586.0,1
11000233,KLR-EXS,1201005,TRADING GOODS,5.0,9590.0,1918.0,1
11000234,KLR-EXS,1201005,TRADING GOODS,5.0,11125.0,2225.0,1
11000235,KLR-FG,1201005,TRADING GOODS,10.0,2580.0,258.0,7
11000235,KLR-SR,1201005,TRADING GOODS,11.0,2815.23,255.93,1
11000237,KLR-FG,1201005,TRADING GOODS,1.0,304.0,304.0,7
11000238,KLR-FG,1201005,TRADING GOODS,4.0,1296.0,324.0,7
11000239,KLR-FG,1201005,TRADING GOODS,20.0,6480.0,324.0,7
11000240,KLR-FG,1201005,TRADING GOODS,9.0,2916.0,324.0,7
11000241,KLR-FG,1201005,TRADING GOODS,2.0,638.0,319.0,7
11000242,KLR-FG,1201005,TRADING GOODS,3.0,957.0,319.0,7
11000246,KLR-FG,1201005,TRADING GOODS,18.0,17424.0,968.0,7
11000246,KLR-SR,1201005,TRADING GOODS,7.0,8103.41,1157.63,1
